,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,seller_zip_code_prefix,seller_city,seller_state,trimestre,quarter,year
163,e5ede2994d0d9af5205331bb7b222d3e,ba8c40efa4d4cf98a7260ad538b5c927,delivered,2018-04-30 15:43:07,2018-05-01 02:38:15,2018-05-03 14:56:00,2018-05-04 20:38:42,2018-05-11 00:00:00,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-07 02:31:02,57.49,11.15,livros_tecnicos,36.0,890.0,1.0,950.0,29.0,3.0,21.0,33176e989ffc499888385a92c15c5214,5.0,,,2018-05-05 00:00:00,2018-05-08 08:43:16,cec2fc26da9e54a174085b4dbc4752d5,8588,itaquaquecetuba,SP,2274,sao paulo,SP,2018Q2,2 tri,2018
164,e6fd9f0475405c18cd73f21ec473814a,d7f9e3bed56f2896a2bd3a7a369d7d9a,delivered,2018-06-23 11:17:27,2018-06-23 11:40:47,2018-06-25 13:42:00,2018-07-05 15:28:36,2018-07-25 00:00:00,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-06-28 11:31:28,57.89,16.78,livros_tecnicos,36.0,890.0,1.0,950.0,29.0,3.0,21.0,f799c0fb1a76fde8cfa2b94f06bc625a,2.0,nao recebi o produto,Eu não recebi minha apostika e fui nos correios e ela não estava lah tambem,2018-07-06 00:00:00,2018-07-09 12:24:26,22a93d651c1f3443f3547fcfd9619840,35740,esmeraldas,MG,2274,sao paulo,SP,2018Q2,2 tri,2018
165,ec4f4f7e31b79905b7626cbbdf077813,eaa3bef3175bbdfb86ea8310d25abbac,delivered,2018-05-03 19:11:29,2018-05-03 19:33:44,2018-05-07 11:21:00,2018-05-11 17:32:03,2018-05-15 00:00:00,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-09 19:31:35,57.89,11.15,livros_tecnicos,36.0,890.0,1.0,950.0,29.0,3.0,21.0,fcfb6610b408dba5aa8f9c97527cecfc,5.0,,,2018-05-12 00:00:00,2018-05-13 02:01:34,e249b6c456edd4e50b70e5b19a57b180,5786,sao paulo,SP,2274,sao paulo,SP,2018Q2,2 tri,2018
166,eed6de9f4e402f8a8f204646b98307ab,de017a7470c1080fb969cf1241087883,delivered,2018-05-30 02:17:36,2018-06-02 03:31:49,2018-06-04 14:31:00,2018-06-12 12:13:52,2018-07-11 00:00:00,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-06-11 03:31:11,57.89,19.38,livros_tecnicos,36.0,890.0,1.0,950.0,29.0,3.0,21.0,2a15d3bcb6d60f77088cd34c48d3cfb1,5.0,,,2018-06-13 00:00:00,2018-06-13 18:20:27,2bdf174cea1c333018d52cd105ef9782,37140,areado,MG,2274,sao paulo,SP,2018Q2,2 tri,2018
167,efd2fcff6bef918e8a4ad7bb4c829acf,fbbc61fafbafa45406320a04a2c39c2f,delivered,2018-05-17 16:42:34,2018-05-18 13:31:22,2018-05-21 15:10:00,2018-06-09 17:36:23,2018-06-19 00:00:00,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-23 12:19:02,57.89,12.77,livros_tecnicos,36.0,890.0,1.0,950.0,29.0,3.0,21.0,728371365404857babd34771a153887c,3.0,bom,boa,2018-06-10 00:00:00,2018-06-18 21:19:41,b1ad70441b90fcb12c95f62aabde33d8,20551,rio de janeiro,RJ,2274,sao paulo,SP,2018Q2,2 tri,2018
168,fc6ef99a4b7e2803585c610285aef179,1bc460ac476cf353ba60f0a5f339f734,delivered,2018-05-05 08:27:10,2018-05-08 04:14:41,2018-05-11 11:33:00,2018-05-21 11:37:44,2018-05-29 00:00:00,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-14 04:14:41,57.89,22.99,livros_tecnicos,36.0,890.0,1.0,950.0,29.0,3.0,21.0,dd2b586751085c1703ad5f4a6ea00111,5.0,,,2018-05-22 00:00:00,2018-05-22 19:06:39,0582b201db50b4a6a7e80e27f380de9c,39565,rubelita,MG,2274,sao paulo,SP,2018Q2,2 tri,2018
169,ff92fd3088a85112214acbc08d72afbf,49f4d10e2b8d62d6346a0f8f8a4eb064,delivered,2018-05-22 20:17:56,2018-05-22 20:37:13,2018-05-23 14:54:00,2018-05-30 23:44:18,2018-06-01 00:00:00,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-25 20:30:43,57.89,11.15,livros_tecnicos,36.0,890.0,1.0,950.0,29.0,3.0,21.0,46560f65657238e45ed5dab71fcd1f4d,5.0,Perfeito,Entregue antes do prazo,2018-05-31 00:00:00,2018-06-01 20:50:26,a2d6e2bd889620a0eecb67d20f27c441,8452,sao paulo,SP,2274,sao paulo,SP,2018Q2,2 tri,2018
170,040d7a91a18a8d2262e45df7c8ea8051,b07d3845ff0addca8fc9fa54ea872c84,delivered,2017-08-08 10:51:20,2017-08-10 03:15:49,2017-08-11 18:42:12,2017-08-15 20:24:43,2017-08-28 00:00:00,1,c7c2108eae6fb6e6822c8128f5a98afd,3dbbce181edfaa4a597ec858c382d2ec,2017-08-16 03:15:49,64.9,13.47,livros_interesse_geral,21.0,318.0,1.0,850.0,24.0,16.0,21.0,7393397a032399b66cece496d4b9f05f,5.0,,Rápido ,2017-08-16 00:00:00,2017-08-18 17:10:46,86524cb20ed520c47b9826f97bbabcca,87900,loanda,PR,82515,curitiba,PR,2017Q3,3 tri,2017
171,5d22221b90c2b5e609b04d8f026e79a4,3a15794cd2a69bc6d8f57b3c6ab67610,delivered,2017-07-18 16:58:18,2017-07-18 17:10:20,2017-07-21 19:13:44,2017-07-31 15:55:11,2017-08-11 00:00:00,1,c7c2108eae6fb6e6822c8128f5a98afd,3dbbce181edfaa4a597ec858c382d2ec,2017-07-24 17:10:20,64.9,17.02,livros_interesse_geral,21.0,318.0,1.0,850.0,24.0,16.0,21.0,2a7e1265441292bf5454614ee06d09d3,5.0,,,2017-08-01 00:00:00,2017-08-01 19:51:16,43ba4c5bac7ad4720dadce76a197a830,30310,belo horizonte,MG,82515,curitiba,PR,2017Q3,3 tri,2017
172,046bc7c1d7122be13009a28d66977149,50a1e21aee11c07e29db5b8289876b9f,delivered,2018-05-29 21:46:28,2018-05-29 21:55:19,2018-05-30 14:40:00,2018-06-02 10:51:44,2018-06-21 00:00:00,1,14e40526732f35d38620a487e0776b27,f0b47fbbc6dee9aafe415a6e33051b3f,2018-06-06 21:55:19,39.99,8.29,livros_interesse_geral,52.0,783.0,1.0,500.0,40.0,4.0,30.0,29d80fbdbbb474af672f7dce9d0366b9,5.0,Ótimo ,Chegou até antes da data! Adorei tudo inteiro em perfeito estadom..obrigada!,2018-06-03 00:00:00,2018-06-03 17:41:27,2adedf87bb253342f754153b4d145eca,3715,sao paulo,SP,9360,maua,SP,2018Q2,2 tri,2018
173,2ae054ef2ca5e6edea18284d0fcb9682,3fcfab0e565a45accff1282416588060,delivered,2018-06-07 10:35:03,2018-06-07 11:00:05,2018-06-08 15:44:00,2018-06-11 14:23:42,2018-07-04 00:00:00,1,14e40526732f35d38620a487e0776b27,f0b47fbbc6dee9aafe415a6e33051b3f,2018-06-15 11:00:05,39.99,8.29,livros_interesse_geral,52.0,783.0,1.0,500.0,40.0,4.0,30.0,ecc88ed5dc31dbcde5f0ea48f2c882dd,3.0,Divergencia,"Comprei 02 Livros, e apenas 01 foi entregue",2018-06-12 00:00:00,2018-06-12 18:01:48,15219300c0299c01fef6cbc7444494e5,5120,sao paulo,SP,9360,maua,SP,2018Q2,2 tri,2018
174,2ae054ef2ca5e6edea18284d0fcb9682,3fcfab0e565a45accff1282416588060,delivered,2018-06-07 10:35:03,2018-06-07 11:00:05,2018-06-08 15:44:00,2018-06-11 14:23:42,2018-07-04 00:00:00,2,14e40526732f35d38620a487e0776b27,f0b47fbbc6dee9aafe415a6e33051b3f,2018-06-15 11:00:05,39.99,8.29,livros_interesse_geral,52.0,783.0,1.0,500.0,40.0,4.0,30.0,ecc88ed5dc31dbcde5f0ea48f2c882dd,3.0,Divergencia,"Comprei 02 Livros, e apenas 01 foi entregue",2018-06-12 00:00:00,2018-06-12 18:01:48,15219300c0299c01fef6cbc7444494e5,5120,sao paulo,SP,9360,maua,SP,2018Q2,2 tri,2018
175,3937af5e68a191867e6224cd78fc2cd1,b837fbe55a9289fedd7301de6731f643,delivered,2018-05-11 08:49:07,2018-05-11 09:10:57,2018-05-11 15:45:00,2018-05-17 20:18:50,2018-05-25 00:00:00,1,14e40526732f35d38620a487e0776b27,f0b47fbbc6dee9aafe415a6e33051b3f,2018-05-15 09:10:27,39.99,16.32,livros_interesse_geral,52.0,783.0,1.0,500.0,40.0,4.0,30.0,6fc8e903a5759d6808ca315f70d8d810,5.0,,,2018-05-18 00:00:00,2018-05-20 21:56:06,4fd108f5f7abef94264971be7542bcf6,31741,belo horizonte,MG,9360,maua,SP,2018Q2,2 tri,2018
176,9aec77497620910d9b081312430ebd93,735407923bd7e1c88fd2994ae3a5d83b,delivered,2018-04-21 01:04:55,2018-04-24 18:08:01,2018-04-24 00:38:43,2018-04-25 17:48:46,2018-05-04 00:00:00,1,14e40526732f35d38620a487e0776b27,f0b47fbbc6dee9aafe415a6e33051b3f,2018-04-26 01:30:51,39.99,8.88,livros_interesse_geral,52.0,783.0,1.0,500.0,40.0,4.0,30.0,a7e21b1e54c44ff07b42be28c5ff1175,5.0,,,2018-04-26 00:00:00,2018-04-27 01:15:13,457c16a2301237e613a1299777585d80,8574,itaquaquecetuba,SP,9360,maua,SP,2018Q2,2 tri,2018
177,c1f9d94c449d29a907aaf5963c2fc4f1,f4b8696f625adaeef763cc9cd712c921,delivered,2018-05-08 16:59:38,2018-05-08 17:33:28,2018-05-10 16:17:00,2018-05-21 22:06:31,2018-06-05 00:00:00,1,14e40526732f35d38620a487e0776b27,f0b47fbbc6dee9aafe415a6e33051b3f,2018-05-10 17:11:44,39.99,20.4,livros_interesse_geral,52.0,783.0,1.0,500.0,40.0,4.0,30.0,c6967b23a73840c22eab07ebdb736b53,5.0,,,2018-05-22 00:00:00,2018-05-25 11:29:57,ef6b4c0581dbf34e6eb5e33e0094c445,66050,belem,PA,9360,maua,SP,2018Q2,2 tri,2018
178,046cb513a5ed6d4f7506af8f88636609,14ed9dcdbbcf33c3e561dfdd374373d8,delivered,2018-06-24 23:13:35,2018-06-24 23:34:10,2018-06-25 14:44:00,2018-06-28 18:42:02,2018-07-11 00:00:00,1,68ad45d48d69404aeb71ce87e1b2c948,7c5b05cbdb5542049f38d90d7815b97d,2018-06-27 23:31:52,59.89,9.17,livros_importados,37.0,452.0,1.0,850.0,33.0,2.0,23.0,6e8d24d94e2e5fc8aaf6deea9b24c569,5.0,,,2018-06-29 00:00:00,2018-07-03 17:21:22,88613309c9c1df2902d6778360d5f1d9,5271,sao paulo,SP,5201,sao paulo,SP,2018Q2,2 tri,2018
179,0536f0244395bde3fde4212b3f4d64c8,d182316491d236e297714265a675d511,delivered,2018-06-14 12:43:47,2018-06-14 14:21:22,2018-06-15 08:31:00,2018-06-27 12:02:25,2018-07-16 00:00:00,1,68ad45d48d69404aeb71ce87e1b2c948,7c5b05cbdb5542049f38d90d7815b97d,2018-06-20 14:21:22,59.89,24.77,livros_importados,37.0,452.0,1.0,850.0,33.0,2.0,23.0,970bad97e7019dbd4a4987c1cef1afd8,5.0,,TUDO SAIU CONFORME COMBINADO. OBRIGADO.,2018-06-28 00:00:00,2018-06-28 17:49:17,055966f70078cd8c718bac6f0ec63542,49040,aracaju,SE,5201,sao paulo,SP,2018Q2,2 tri,2018
180,3322def88876cefd455c98956089a062,4bf7fc5e4c8864c7c02ad8db81d2e804,delivered,2018-06-29 20:09:38,2018-07-05 16:24:37,2018-07-06 08:41:00,2018-07-12 20:38:28,2018-08-03 00:00:00,1,68ad45d48d69404aeb71ce87e1b2c948,7c5b05cbdb5542049f38d90d7815b97d,2018-07-09 08:32:05,59.89,16.61,livros_importados,37.0,452.0,1.0,850.0,33.0,2.0,23.0,d8bc2f26a348e105a5149df147639606,5.0,Excelente,,2018-07-13 00:00:00,2018-07-14 04:27:48,2c9f251615f1fd1fc813a222fed9cc10,23042,rio de janeiro,RJ,5201,sao paulo,SP,2018Q3,3 tri,2018
181,3c29c49c27446d81598a17be68d8f19a,737f9ac7c2fad62ec717bbe3583c02f2,delivered,2018-06-10 15:44:20,2018-06-11 16:42:37,2018-06-15 08:31:00,2018-06-19 22:38:44,2018-07-03 00:00:00,1,68ad45d48d69404aeb71ce87e1b2c948,7c5b05cbdb5542049f38d90d7815b97d,2018-06-15 16:42:37,59.89,16.39,livros_importados,37.0,452.0,1.0,850.0,33.0,2.0,23.0,cf0c6ec3dc3e8e12246ffcc99f7e4d45,5.0,,Gostei de ter sido entregue antes do prazo. Obrigada. ,2018-06-20 00:00:00,2018-06-23 16:43:01,2c1675ae9bb1c3a554ff3885da68524a,34006,nova lima,MG,5201,sao paulo,SP,2018Q2,2 tri,2018
182,661852f3da0209d0a351f28950878c9d,1b850259f3b5b658721fb01061e51eba,delivered,2018-06-12 09:53:59,2018-06-12 10:21:14,2018-06-15 08:31:00,2018-06-25 21:32:09,2018-07-11 00:00:00,1,68ad45d48d69404aeb71ce87e1b2c948,7c5b05cbdb5542049f38d90d7815b97d,2018-06-18 10:21:14,59.89,19.61,livros_importados,37.0,452.0,1.0,850.0,33.0,2.0,23.0,5e134bf9eafc18ca41c17af411532201,5.0,,,2018-06-26 00:00:00,2018-06-29 13:02:42,cb115707616e2dd6fee2ed76a1decfbd,28633,nova friburgo,RJ,5201,sao paulo,SP,2018Q2,2 tri,2018
183,94cbbe30434a51f71837965608aa41e1,3c8f7415137226f77e6a28d898cc0df1,delivered,2018-06-13 23:53:32,2018-06-15 02:37:26,2018-06-20 15:08:00,2018-06-21 22:52:39,2018-06-28 00:00:00,1,68ad45d48d69404aeb71ce87e1b2c948,7c5b05cbdb5542049f38d90d7815b97d,2018-06-21 02:30:30,59.89,9.17,livros_importados,37.0,452.0,1.0,850.0,33.0,2.0,23.0,b8ec7fd272d551e6dbc62f2f041899b0,5.0,,,2018-06-22 00:00:00,2018-06-23 02:19:03,61d13c490fbe8c0119f3157ad7b16602,9990,diadema,SP,5201,sao paulo,SP,2018Q2,2 tri,2018
184,9ea64f21920bb6b6972cadb024eabee6,eb53d828e9c699ddd7c2c0f35a7d6a33,delivered,2018-07-02 15:30:15,2018-07-05 16:18:56,2018-07-06 08:41:00,2018-07-16 13:56:21,2018-07-23 00:00:00,2,68ad45d48d69404aeb71ce87e1b2c948,7c5b05cbdb5542049f38d90d7815b97d,2018-07-09 08:32:25,59.89,13.74,livros_importados,37.0,452.0,1.0,850.0,33.0,2.0,23.0,d4372ecfa254c9ab3c176a47768fe93c,5.0,,,2018-07-17 00:00:00,2018-07-17 21:12:50,b33bcd190054cfb026a0c0f8a2a2b18c,12513,guaratingueta,SP,5201,sao paulo,SP,2018Q3,3 tri,2018
185,c977f4831578bc1ea3d13592827eb6fb,afad943e741ecb9987d3be8e8bf37b7a,delivered,2018-06-26 22:40:37,2018-06-27 08:12:16,2018-07-03 14:01:00,2018-07-06 20:26:34,2018-07-26 00:00:00,1,68ad45d48d69404aeb71ce87e1b2c948,7c5b05cbdb5542049f38d90d7815b97d,2018-07-02 03:31:26,59.89,19.61,livros_importados,37.0,452.0,1.0,850.0,33.0,2.0,23.0,9ffa8095b2ea6291ff6b6d2bf0e19310,5.0,,,2018-07-07 00:00:00,2018-07-08 03:08:53,68cba357718011b646bed93018aabf8a,99700,erechim,RS,5201,sao paulo,SP,2018Q2,2 tri,2018
186,048cb31a5449d208f197f1fe7b617c3c,d1b06f3759195097bcee2e0eac97859c,delivered,2018-04-23 14:02:47,2018-04-24 18:30:52,2018-04-24 22:56:52,2018-04-28 15:22:47,2018-05-21 00:00:00,1,3f34959740c72f0e661df7d18465c955,0ffa40d54288e4f3499b8780dd0f144f,2018-04-27 14:30:38,65.0,19.42,livros_tecnicos,23.0,1330.0,1.0,1000.0,24.0,5.0,17.0,042e4761d745a9ad2093474c1825a2a3,5.0,otimo,Ainda ganhei um livro de brinde,2018-04-29 00:00:00,2018-05-02 20:54:16,9d84f7829432501761b1b1d43356bb7a,81240,curitiba,PR,19013,presidente prudente,SP,2018Q2,2 tri,2018
187,aeae8ce86f335790a6beccae2f8c5092,85a7b7bf0ef8150b99eab1b0a14a2205,delivered,2018-01-26 16:08:36,2018-01-26 16:34:03,2018-01-29 23:42:58,2018-02-09 00:42:41,2018-03-01 00:00:00,1,3f34959740c72f0e661df7d18465c955,0ffa40d54288e4f3499b8780dd0f144f,2018-02-01 16:31:44,65.0,26.99,livros_tecnicos,23.0,1330.0,1.0,1000.0,24.0,5.0,17.0,f573e7ada85463ec2c8d6eb861258364,5.0,,,2018-02-09 00:00:00,2018-02-15 12:37:20,bdc8a4e28fbf79bedb432525edce9054,50060,recife,PE,19013,presidente prudente,SP,2018Q1,1 tri,2018
188,c99274b9d6aaffe2c0bd2d3483f64f12,530d079076d1c95963e48cb0e5ef631c,delivered,2018-03-03 09:57:51,2018-03-03 11:00:24,2018-03-05 21:59:46,2018-03-26 17:36:40,2018-04-02 00:00:00,1,3f34959740c72f0e661df7d18465c955,0ffa40d54288e4f3499b8780dd0f144f,2018-03-08 10:31:05,65.0,35.77,livros_tecnicos,23.0,1330.0,1.0,1000.0,24.0,5.0,17.0,ed6f0fe022a1ab816b4a03dab3bc59d0,5.0,,Adorei o brinde!,2018-03-27 00:00:00,2018-03-29 21:02:45,f2b8ca4a11f4e1157411b038448f8cba,59152,parnamirim,RN,19013,presidente prudente,SP,2018Q1,1 tri,2018
189,04abf2d38859e6dfcfda69ed28a10aff,f784cd575bace953e1672518616df436,delivered,2018-03-23 00:22:35,2018-03-23 00:35:48,2018-03-23 20:48:30,2018-04-12 22:26:38,2018-04-20 00:00:00,1,4eda4a7eac36a8ff69db8880c4d95b7b,0d33a55da925bbf1ff02af5f6059fc7f,2018-03-29 00:35:48,25.0,23.28,livros_tecnicos,49.0,347.0,1.0,5150.0,100.0,10.0,20.0,86bafcc569d70e744f7d99960af9fa23,4.0,,,2018-04-13 00:00:00,2018-04-16 11:25:15,90df3fb25b60362363ce4990c388f579,78850,primavera do leste,MT,5632,sao paulo,SP,2018Q1,1 tri,2018
190,05108247830e6abf604da38aff20907f,756f14b1558af7da091394b7abf48514,delivered,2018-04-19 12:22:46,2018-04-19 12:35:24,2018-04-24 18:40:55,2018-04-25 19:12:14,2018-05-08 00:00:00,1,a64f5291d8f2aa4d9d5f034a5c469dec,343e716476e3748b069f980efbaa294e,2018-04-25 12:35:24,22.9,7.39,livros_interesse_geral,18.0,1081.0,1.0,250.0,26.0,3.0,36.0,988dc6a5f1195fa0eddb48291f111258,5.0,Ótima entrega ,"Foi entregue antes do prazo , adorei ",2018-04-26 00:00:00,2018-04-30 15:36:51,ffcd4b43c08405501a6bf2c66be83e83,4302,sao paulo,SP,13033,campinas,SP,2018Q2,2 tri,2018
191,64bf74354f2ce35678e99356584d3a2f,d9a3ae847a0ccf1d9b32bc34005d0cfc,delivered,2017-10-11 11:05:30,2017-10-11 11:29:54,2017-10-24 19:37:53,2017-10-26 23:03:11,2017-10-24 00:00:00,1,a64f5291d8f2aa4d9d5f034a5c469dec,343e716476e3748b069f980efbaa294e,2017-10-18 12:29:54,22.9,8.11,livros_interesse_geral,18.0,1081.0,1.0,250.0,26.0,3.0,36.0,24ebb03ca9738100faab24118a77c2c2,3.0,,"Gostaria de saber quando chega minha encom
",2017-10-26 00:00:00,2017-10-26 07:24:14,3160d045339a86518702dd3aa75d7b78,11713,praia grande,SP,13033,campinas,SP,2017Q4,4 tri,2017
192,800deb240c0633d6f980c1274f122c6e,9ac1e117d9a236babb452f12b3a8de19,delivered,2018-05-11 16:59:56,2018-05-11 17:10:18,2018-05-18 14:20:00,2018-06-05 20:44:46,2018-06-06 00:00:00,1,a64f5291d8f2aa4d9d5f034a5c469dec,343e716476e3748b069f980efbaa294e,2018-05-17 17:10:18,22.9,18.23,livros_interesse_geral,18.0,1081.0,1.0,250.0,26.0,3.0,36.0,b56986bbc5fc6f3e03d4b51ff244124b,5.0,,,2018-06-06 00:00:00,2018-06-07 01:23:13,8b2b84458b97dd90b26a906ce666cf27,88780,imbituba,SC,13033,campinas,SP,2018Q2,2 tri,2018
193,055881c8e807f4d1147c2f075d51d604,e160fbbf934ea781f3f302118e931029,delivered,2018-04-26 23:38:08,2018-04-26 23:50:15,2018-04-27 15:06:00,2018-04-30 22:58:55,2018-05-10 00:00:00,1,ce87eb0f80420c505b53adef21bf93d6,5f3ae9136c875522250f8184f253413a,2018-05-03 23:50:15,39.9,8.29,livros_tecnicos,18.0,612.0,1.0,500.0,23.0,2.0,16.0,ae5d884727f796a78dc1f4860a0bf393,5.0,,,2018-05-01 00:00:00,2018-05-02 02:11:35,4bc469b926091d01ac33aeabae48c415,9781,sao bernardo do campo,SP,1550,sao paulo,SP,2018Q2,2 tri,2018
194,416481e8a5f360245c85849645837e6b,91c613027d3cd07c35a73748df503df4,delivered,2018-03-22 21:50:13,2018-03-22 22:07:55,2018-03-23 20:04:19,2018-04-09 21:20:47,2018-04-26 00:00:00,1,ce87eb0f80420c505b53adef21bf93d6,5f3ae9136c875522250f8184f253413a,2018-03-28 22:07:55,39.9,37.04,livros_tecnicos,18.0,612.0,1.0,500.0,23.0,2.0,16.0,6f9c9fd36fbf71b4e4b8981c2605e048,5.0,,,2018-04-10 00:00:00,2018-04-12 02:47:12,09b12abeaeb6d87e19039e1970f3ff1e,68440,abaetetuba,PA,1550,sao paulo,SP,2018Q1,1 tri,2018
195,7772d2a6ca50ce99296982433145582b,a83bf4c5b74243416480fa16e9de9147,delivered,2018-04-12 12:00:25,2018-04-13 18:11:55,2018-04-16 20:18:27,2018-04-23 20:32:01,2018-05-08 00:00:00,1,ce87eb0f80420c505b53adef21bf93d6,5f3ae9136c875522250f8184f253413a,2018-04-19 18:11:55,39.9,15.23,livros_tecnicos,18.0,612.0,1.0,500.0,23.0,2.0,16.0,83676266494e6fc65f9ec7f35a3a4591,4.0,,,2018-04-24 00:00:00,2018-04-25 16:28:53,597d035b69316c799bffbefdd4477b98,70680,brasilia,DF,1550,sao paulo,SP,2018Q2,2 tri,2018
196,a58bc23722e4f1f8f2299766dcad762e,643bf09ef6456d014d184adcef520b40,delivered,2018-05-02 23:46:50,2018-05-03 00:13:21,2018-05-03 10:58:00,2018-05-10 21:26:37,2018-05-21 00:00:00,1,ce87eb0f80420c505b53adef21bf93d6,5f3ae9136c875522250f8184f253413a,2018-05-09 00:13:21,39.9,12.79,livros_tecnicos,18.0,612.0,1.0,500.0,23.0,2.0,16.0,bf6496ce806e29651c59e1ab35d2204a,5.0,entrega rápida,produto chegou rapidinho e em perfeitas condições,2018-05-11 00:00:00,2018-05-14 10:25:22,8f8ca19d3132dd627c49b5d065d6297b,14171,sertaozinho,SP,1550,sao paulo,SP,2018Q2,2 tri,2018
197,0560d47b670c197def5674ae22fe4fb2,653aab8386291bc37ce2475f7e449195,delivered,2018-06-09 18:09:07,2018-06-09 19:38:26,2018-06-18 09:51:00,2018-06-25 17:42:38,2018-07-11 00:00:00,1,0d368e3a4bd2ebf60c31c214da108e3b,1bb2bdb95f4841f1bba2c0d2cd83d3c9,2018-06-18 19:30:48,29.95,15.3,livros_interesse_geral,63.0,1797.0,1.0,600.0,33.0,6.0,22.0,d0b2ce11b126aca999e6dc06b31adb99,4.0,,,2018-06-26 00:00:00,2018-06-26 21:01:43,927c22725e28f76affbccac8a8e7413d,29102,vila velha,ES,1257,sao paulo,SP,2018Q2,2 tri,2018
198,05ed121680df9ec2f89d4dc29310333a,05c21a5b935941bf33883571a74defa9,delivered,2018-03-05 07:27:39,2018-03-06 04:08:25,2018-03-07 18:33:58,2018-03-29 23:28:42,2018-03-26 00:00:00,1,ce4951e4e9e73626368438f1dbc05dd2,2953ce3a88f5e3c3b696d77fc9e4c8eb,2018-03-12 04:08:25,33.0,15.1,livros_tecnicos,31.0,1021.0,1.0,400.0,16.0,23.0,11.0,93070d6a76f6affb41c1e64d7fc6230f,1.0,,Muita demora do pedido.,2018-03-29 00:00:00,2018-03-29 10:15:06,9e42e11d74df0c7c820af9de1c45febd,28570,itaocara,RJ,4270,sao paulo,SP,2018Q1,1 tri,2018
199,a0e5e8a92adebf62f063487d7af24fb1,23bad2a966f86ce792967692edb060e9,delivered,2018-02-26 14:31:31,2018-02-27 05:30:55,2018-02-28 19:07:31,2018-03-05 20:13:24,2018-03-12 00:00:00,1,ce4951e4e9e73626368438f1dbc05dd2,2953ce3a88f5e3c3b696d77fc9e4c8eb,2018-03-05 04:11:32,33.0,8.72,livros_tecnicos,31.0,1021.0,1.0,400.0,16.0,23.0,11.0,102aaa49b7a39960978e58a9a3332044,5.0,,,2018-03-06 00:00:00,2018-03-07 04:45:31,0130a250cff3b3b0649cae3671959139,12922,braganca paulista,SP,4270,sao paulo,SP,2018Q1,1 tri,2018
200,067a8c6d7efd34e3595ef4bf1500c766,1cd3d15b7c69baa3eba6c7807213f1ef,delivered,2018-01-28 09:57:54,2018-01-28 10:10:33,2018-01-29 18:03:47,2018-02-05 13:58:51,2018-02-23 00:00:00,1,976ab50ce2361a9f99aaf9fd4037a00a,5f3ae9136c875522250f8184f253413a,2018-02-01 10:10:33,19.95,15.1,livros_interesse_geral,37.0,2578.0,1.0,400.0,23.0,2.0,16.0,084172b8ac17e9a65d63bb08f249b6bc,5.0,,,2018-02-06 00:00:00,2018-02-08 17:39:11,e3349609920dbb683a8a722145190510,85856,foz do iguacu,PR,1550,sao paulo,SP,2018Q1,1 tri,2018
201,c8c984c9e6372f6680ea8945d09c589b,721a29f8fd580ecc0ffa77c1eb55c653,delivered,2018-03-14 10:17:09,2018-03-14 10:30:36,2018-03-14 22:41:35,2018-03-16 15:45:39,2018-03-26 00:00:00,1,976ab50ce2361a9f99aaf9fd4037a00a,5f3ae9136c875522250f8184f253413a,2018-03-20 10:30:36,24.9,7.84,livros_interesse_geral,37.0,2578.0,1.0,400.0,23.0,2.0,16.0,72cc01a0b7dd76e5137b59c4afca97ae,5.0,,Chegou rápido e bem embalado.,2018-03-17 00:00:00,2018-03-17 19:21:49,5b2f6d16df47dae251b6808c945f9d54,13070,campinas,SP,1550,sao paulo,SP,2018Q1,1 tri,2018
